Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,2 wk ahead,Bin,percent,7.8,7.9,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,7.9,8,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8,8.1,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8.1,8.2,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8.2,8.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8.3,8.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8.4,8.5,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8.5,8.6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8.6,8.7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8.7,8.8,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8.8,8.9,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,8.9,9,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9,9.1,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9.1,9.2,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9.2,9.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9.3,9.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9.4,9.5,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9.5,9.6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9.6,9.7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9.7,9.8,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9.8,9.9,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,9.9,10,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10,10.1,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10.1,10.2,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10.2,10.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10.3,10.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10.4,10.5,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10.5,10.6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10.6,10.7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10.7,10.8,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10.8,10.9,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,10.9,11,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11,11.1,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11.1,11.2,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11.2,11.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11.3,11.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11.4,11.5,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11.5,11.6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11.6,11.7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11.7,11.8,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11.8,11.9,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,11.9,12,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12,12.1,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12.1,12.2,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12.2,12.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12.3,12.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12.4,12.5,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12.5,12.6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12.6,12.7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12.7,12.8,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12.8,12.9,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,12.9,13,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,13,100,9.87069390978186e-05
US National,3 wk ahead,Point,percent,NA,NA,1.6
US National,3 wk ahead,Bin,percent,0,0.1,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,0.1,0.2,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,0.2,0.3,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,0.3,0.4,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,0.4,0.5,0.00069094857368473
US National,3 wk ahead,Bin,percent,0.5,0.6,0.00207284572105419
US National,3 wk ahead,Bin,percent,0.6,0.7,0.00572500246767348
US National,3 wk ahead,Bin,percent,0.7,0.8,0.0134241437173033
US National,3 wk ahead,Bin,percent,0.8,0.9,0.0243806139571612
US National,3 wk ahead,Bin,percent,0.9,1,0.0308952719376172
US National,3 wk ahead,Bin,percent,1,1.1,0.0521172638436482
US National,3 wk ahead,Bin,percent,1.1,1.2,0.0556707136511697
US National,3 wk ahead,Bin,percent,1.2,1.3,0.0644556312308755
US National,3 wk ahead,Bin,percent,1.3,1.4,0.0641595104135821
US National,3 wk ahead,Bin,percent,1.4,1.5,0.0742276182015596
US National,3 wk ahead,Bin,percent,1.5,1.6,0.0710689961504294
US National,3 wk ahead,Bin,percent,1.6,1.7,0.0637646826571908
US National,3 wk ahead,Bin,percent,1.7,1.8,0.0645543381699733
US National,3 wk ahead,Bin,percent,1.8,1.9,0.0548810581383871
US National,3 wk ahead,Bin,percent,1.9,2,0.0482676932188333
US National,3 wk ahead,Bin,percent,2,2.1,0.0458000197413878
US National,3 wk ahead,Bin,percent,2.1,2.2,0.0372125160398776
US National,3 wk ahead,Bin,percent,2.2,2.3,0.0341526009278452
US National,3 wk ahead,Bin,percent,2.3,2.4,0.0284275984601717
US National,3 wk ahead,Bin,percent,2.4,2.5,0.0273418221300957
US National,3 wk ahead,Bin,percent,2.5,2.6,0.023393544566183
US National,3 wk ahead,Bin,percent,2.6,2.7,0.0183594906721943
US National,3 wk ahead,Bin,percent,2.7,2.8,0.0162866449511401
US National,3 wk ahead,Bin,percent,2.8,2.9,0.01085776330076
US National,3 wk ahead,Bin,percent,2.9,3,0.0095745730924884
US National,3 wk ahead,Bin,percent,3,3.1,0.0079952620669233
US National,3 wk ahead,Bin,percent,3.1,3.2,0.00829138288421676
US National,3 wk ahead,Bin,percent,3.2,3.3,0.00483664001579311
US National,3 wk ahead,Bin,percent,3.3,3.4,0.00493534695489093
US National,3 wk ahead,Bin,percent,3.4,3.5,0.00434310532030402
US National,3 wk ahead,Bin,percent,3.5,3.6,0.0026650873556411
US National,3 wk ahead,Bin,percent,3.6,3.7,0.00305991511203238
US National,3 wk ahead,Bin,percent,3.7,3.8,0.0026650873556411
US National,3 wk ahead,Bin,percent,3.8,3.9,0.00197413878195637
US National,3 wk ahead,Bin,percent,3.9,4,0.00118448326917382
US National,3 wk ahead,Bin,percent,4,4.1,0.00138189714736946
US National,3 wk ahead,Bin,percent,4.1,4.2,0.00069094857368473
US National,3 wk ahead,Bin,percent,4.2,4.3,0.00128319020827164
US National,3 wk ahead,Bin,percent,4.3,4.4,0.00069094857368473
US National,3 wk ahead,Bin,percent,4.4,4.5,0.000592241634586911
US National,3 wk ahead,Bin,percent,4.5,4.6,0.000493534695489093
US National,3 wk ahead,Bin,percent,4.6,4.7,0.000493534695489093
US National,3 wk ahead,Bin,percent,4.7,4.8,0.000394827756391274
US National,3 wk ahead,Bin,percent,4.8,4.9,0.000394827756391274
US National,3 wk ahead,Bin,percent,4.9,5,0.000394827756391274
US National,3 wk ahead,Bin,percent,5,5.1,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,5.1,5.2,0.000197413878195637
US National,3 wk ahead,Bin,percent,5.2,5.3,0.000296120817293456
US National,3 wk ahead,Bin,percent,5.3,5.4,0.000296120817293456
US National,3 wk ahead,Bin,percent,5.4,5.5,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,5.5,5.6,0.000197413878195637
US National,3 wk ahead,Bin,percent,5.6,5.7,0.000197413878195637
US National,3 wk ahead,Bin,percent,5.7,5.8,0.000197413878195637
US National,3 wk ahead,Bin,percent,5.8,5.9,0.000197413878195637
US National,3 wk ahead,Bin,percent,5.9,6,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,6,6.1,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,6.1,6.2,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,6.2,6.3,0.000296120817293456
US National,3 wk ahead,Bin,percent,6.3,6.4,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,6.4,6.5,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,6.5,6.6,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,6.6,6.7,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,6.7,6.8,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,6.8,6.9,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,6.9,7,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7,7.1,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7.1,7.2,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7.2,7.3,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7.3,7.4,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7.4,7.5,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7.5,7.6,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7.6,7.7,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7.7,7.8,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7.8,7.9,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,7.9,8,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8,8.1,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8.1,8.2,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8.2,8.3,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8.3,8.4,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8.4,8.5,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8.5,8.6,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8.6,8.7,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8.7,8.8,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8.8,8.9,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,8.9,9,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9,9.1,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9.1,9.2,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9.2,9.3,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9.3,9.4,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9.4,9.5,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9.5,9.6,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9.6,9.7,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9.7,9.8,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9.8,9.9,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,9.9,10,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10,10.1,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10.1,10.2,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10.2,10.3,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10.3,10.4,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10.4,10.5,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10.5,10.6,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10.6,10.7,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10.7,10.8,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10.8,10.9,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,10.9,11,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11,11.1,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11.1,11.2,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11.2,11.3,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11.3,11.4,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11.4,11.5,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11.5,11.6,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11.6,11.7,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11.7,11.8,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11.8,11.9,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,11.9,12,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12,12.1,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12.1,12.2,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12.2,12.3,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12.3,12.4,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12.4,12.5,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12.5,12.6,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12.6,12.7,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12.7,12.8,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12.8,12.9,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,12.9,13,9.87069390978186e-05
US National,3 wk ahead,Bin,percent,13,100,9.87069390978186e-05
US National,4 wk ahead,Point,percent,NA,NA,1.4
US National,4 wk ahead,Bin,percent,0,0.1,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,0.1,0.2,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,0.2,0.3,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,0.3,0.4,0.000197413878195637
US National,4 wk ahead,Bin,percent,0.4,0.5,0.001085776330076
US National,4 wk ahead,Bin,percent,0.5,0.6,0.00483664001579311
US National,4 wk ahead,Bin,percent,0.6,0.7,0.0132267298391077
US National,4 wk ahead,Bin,percent,0.7,0.8,0.0263547527391176
US National,4 wk ahead,Bin,percent,0.8,0.9,0.0408646727864969
US National,4 wk ahead,Bin,percent,0.9,1,0.0620866646925279
US National,4 wk ahead,Bin,percent,1,1.1,0.0705754614549403
US National,4 wk ahead,Bin,percent,1.1,1.2,0.0763991708617116
US National,4 wk ahead,Bin,percent,1.2,1.3,0.0818280525120916
US National,4 wk ahead,Bin,percent,1.3,1.4,0.0785707235218636
US National,4 wk ahead,Bin,percent,1.4,1.5,0.0724508932977988
US National,4 wk ahead,Bin,percent,1.5,1.6,0.0722534794196032
US National,4 wk ahead,Bin,percent,1.6,1.7,0.0641595104135821
US National,4 wk ahead,Bin,percent,1.7,1.8,0.0536965748692133
US National,4 wk ahead,Bin,percent,1.8,1.9,0.0497482973053006
US National,4 wk ahead,Bin,percent,1.9,2,0.0380021715526601
US National,4 wk ahead,Bin,percent,2,2.1,0.0306978580594216
US National,4 wk ahead,Bin,percent,2.1,2.2,0.0281314776428783
US National,4 wk ahead,Bin,percent,2.2,2.3,0.0236896653834765
US National,4 wk ahead,Bin,percent,2.3,2.4,0.0164840588293357
US National,4 wk ahead,Bin,percent,2.4,2.5,0.0145099200473793
US National,4 wk ahead,Bin,percent,2.5,2.6,0.0138189714736946
US National,4 wk ahead,Bin,percent,2.6,2.7,0.0116474188135426
US National,4 wk ahead,Bin,percent,2.7,2.8,0.00898233145790149
US National,4 wk ahead,Bin,percent,2.8,2.9,0.00661336491955384
US National,4 wk ahead,Bin,percent,2.9,3,0.0042443983812062
US National,4 wk ahead,Bin,percent,3,3.1,0.00434310532030402
US National,4 wk ahead,Bin,percent,3.1,3.2,0.00414569144210838
US National,4 wk ahead,Bin,percent,3.2,3.3,0.00296120817293456
US National,4 wk ahead,Bin,percent,3.3,3.4,0.0026650873556411
US National,4 wk ahead,Bin,percent,3.4,3.5,0.00207284572105419
US National,4 wk ahead,Bin,percent,3.5,3.6,0.00118448326917382
US National,4 wk ahead,Bin,percent,3.6,3.7,0.00148060408646728
US National,4 wk ahead,Bin,percent,3.7,3.8,0.001085776330076
US National,4 wk ahead,Bin,percent,3.8,3.9,0.0015793110255651
US National,4 wk ahead,Bin,percent,3.9,4,0.000987069390978186
US National,4 wk ahead,Bin,percent,4,4.1,0.000789655512782549
US National,4 wk ahead,Bin,percent,4.1,4.2,0.000789655512782549
US National,4 wk ahead,Bin,percent,4.2,4.3,0.000493534695489093
US National,4 wk ahead,Bin,percent,4.3,4.4,0.000296120817293456
US National,4 wk ahead,Bin,percent,4.4,4.5,0.000197413878195637
US National,4 wk ahead,Bin,percent,4.5,4.6,0.000197413878195637
US National,4 wk ahead,Bin,percent,4.6,4.7,0.000296120817293456
US National,4 wk ahead,Bin,percent,4.7,4.8,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,4.8,4.9,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,4.9,5,0.000197413878195637
US National,4 wk ahead,Bin,percent,5,5.1,0.000197413878195637
US National,4 wk ahead,Bin,percent,5.1,5.2,0.000296120817293456
US National,4 wk ahead,Bin,percent,5.2,5.3,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,5.3,5.4,0.000296120817293456
US National,4 wk ahead,Bin,percent,5.4,5.5,0.000197413878195637
US National,4 wk ahead,Bin,percent,5.5,5.6,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,5.6,5.7,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,5.7,5.8,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,5.8,5.9,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,5.9,6,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6,6.1,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6.1,6.2,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6.2,6.3,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6.3,6.4,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6.4,6.5,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6.5,6.6,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6.6,6.7,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6.7,6.8,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6.8,6.9,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,6.9,7,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7,7.1,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7.1,7.2,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7.2,7.3,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7.3,7.4,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7.4,7.5,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7.5,7.6,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7.6,7.7,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7.7,7.8,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7.8,7.9,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,7.9,8,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8,8.1,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8.1,8.2,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8.2,8.3,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8.3,8.4,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8.4,8.5,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8.5,8.6,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8.6,8.7,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8.7,8.8,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8.8,8.9,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,8.9,9,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,9,9.1,9.87069390978186e-05
US National,4 wk ahead,Bin,percent,9.1,9.2,9.87069390978186e-05
